HEADER|MTP1.00 |   1258021|2387|        |XSHG01|2020-09-10 10:04:21.042|0|001
MD001|000068|上证资源|18228474	|1408303.19	|1519.44      |1528.40		|1528.40		|1499.82	      |1500.91      |1500.91     |T0      |11:19:36.550
MD001|000069|消费80  |15549921	|3201589.68	|4996.78      |4996.52		|5060.01		|4937.69	      |4951.28	    |4951.28	 |T0      |11:19:36.550
MD001|000070|能源等权|7310435	|304070.82	|1547.39      |1542.86		|1542.86		|1518.62	      |1522.22      |1522.22     |T0      |11:19:36.550
MD001|000071|材料等权|16694112	|1381461.25	|2521.79      |2531.35		|2531.35		|2491.45	      |2501.01      |2501.01     |T0      |11:19:36.550
MD001|000072|工业等权|13108574	|1229659.30	|2443.95      |2443.54		|2448.96		|2413.92	      |2421.53      |2421.53     |T0      |11:19:36.550
MD001|000073|可选等权|6360961	|664422.22	|2087.39      |2091.50		|2091.50		|2048.89	      |2051.31      |2051.31     |T0      |11:19:36.550
MD001|000074|消费等权|5679073	|1295978.20	|7715.80      |7708.59		|7803.82		|7626.10	      |7645.99      |7645.99     |T0      |11:19:36.550
MD001|000075|医药等权|7908967	|1730351.03	|9194.27      |9191.98		|9295.04		|9041.17	      |9065.95      |9065.95     |T0      |11:19:36.550
MD001|000076|金融等权|11825724	|1870266.27	|4423.29      |4429.82		|4464.70		|4405.25	      |4420.50      |4420.50     |T0      |11:19:36.550
MD001|000077|信息等权|10143477	|2242079.84	|5187.14      |5167.23		|5167.23		|4954.89	      |4966.48      |4966.48     |T0      |11:19:36.550
MD001|000078|电信等权|7558349	|1039079.96	|2802.98      |2792.03		|2792.03		|2679.11	      |2688.66      |2688.66     |T0      |11:19:36.550
MD001|000079|公用等权|2952581	|185060.60	|1786.15      |1787.78		|1787.78		|1761.35	      |1763.07      |1763.07     |T0      |11:19:36.550
MD001|000090|上证流通|230936928	|23497395.49|1078.60      |1079.15		|1082.78		|1064.80	      |1067.38      |1067.38     |T0      |11:19:36.550
MD001|000091|沪财中小|29121772	|3057187.76	|8174.41      |8164.24		|8164.24		|7985.61	      |8006.05      |8006.05     |T0      |11:19:36.550
MD001|000092|资源50  |17901215	|1538582.30	|2050.74      |2063.25		|2063.25		|2026.66	      |2029.15	    |2029.15	 |T0      |11:19:36.550
MD001|000093|180分层 |60367307	|8391846.30	|9323.36      |9323.60		|9351.31		|9175.91	      |9194.61	    |9194.61	 |T0      |11:19:36.550
MD001|000094|上证上游|16701487	|1282672.30	|1661.93      |1672.72		|1672.72		|1642.50	      |1643.82      |1643.82     |T0      |11:19:36.550
MD001|000095|上证中游|39846951	|4717655.49	|2595.79      |2596.99		|2596.99		|2543.87	      |2550.99      |2550.99     |T0      |11:19:36.550 
MD001|000096|上证下游|37150072	|5353894.76	|4330.99      |4328.27		|4368.36		|4274.03	      |4285.23      |4285.23     |T0      |11:19:36.550
MD001|000097|高端装备|14953341	|1621875.22	|6581.79      |6569.28		|6574.05		|6453.50	      |6468.25      |6468.25     |T0      |11:19:36.550
MD001|000098|上证F200|62436294	|6557998.76	|3962.90      |3968.91		|3980.06		|3929.57	      |3939.31      |3939.31     |T0      |11:19:36.550
MD001|000099|上证F300|58634819	|5739096.72	|5943.20      |5943.97		|5943.97		|5834.20	      |5853.60      |5853.60     |T0      |11:19:36.550
MD001|000100|上证F500|121071112	|12297095.48|4398.49      |4404.16		|4413.33		|4355.03	      |4365.73      |4365.73     |T0      |11:19:36.550
MD001|000101|5年信用 |96214		|9828.33	|205.12       |205.14		|205.18 		|205.14			  |205.18		|205.18		 |T0      |11:19:36.550
MD001|000102|沪投资品|15305136	|1536941.13	|3722.54      |3741.65		|3743.81		|3680.02	      |3683.03      |3683.03     |T0      |11:19:36.550
MD001|000103|沪消费品|9355943	|2423349.45	|8710.04      |8710.74		|8812.46		|8592.45	      |8607.42      |8607.42     |T0      |11:19:36.550
MD001|000104|380能源 |1954462	|87964.16	|853.40       |853.03	    |850.03 		|836.64	  	      |839.16		|839.16		 |T0      |11:19:36.550
MD001|000105|380材料 |8948459	|715167.47	|3395.61      |3397.24 		|3408.05		|3340.73	      |3348.48	    |3348.48	 |T0      |11:19:36.550
MD001|000106|380工业 |13275296	|1085485.48	|4371.80      |4380.50 		|4380.50		|4300.50	      |4321.48	    |4321.48	 |T0      |11:19:36.550
MD001|000107|380可选 |4212499	|422861.02	|3803.63      |3810.45 		|3810.45		|3738.92	      |3745.18	    |3745.18	 |T0      |11:19:36.550
MD001|000108|380消费 |3662167	|491343.44	|10777.97     |10771.68		|10907.82		|10646.12		  |10653.77	    |10653.77	 |T0      |11:19:36.550
MD001|000109|380医药 |4569543	|825980.86	|12513.90     |12522.43		|12714.82		|12304.19		  |12324.29	    |12324.29	 |T0      |11:19:36.550
MD001|000110|380金融 |3914976	|231184.99	|3116.81      |3134.83		|3147.19		|3097.30	      |3109.85	    |3109.85	 |T0      |11:19:36.550
MD001|000111|380信息 |4832040	|975156.55	|7354.04      |7313.78		|7313.78		|7008.45	      |7017.71	    |7017.71	 |T0      |11:19:36.550
MD001|000112|380电信 |1870695	|486282.15	|6316.07      |6291.82		|6291.82		|5988.59	      |6027.41	    |6027.41	 |T0      |11:19:36.550
MD001|000113|380公用 |1215775	|94210.73	|1919.35      |1921.39		|1921.39		|1901.30	      |1901.93	    |1901.93	 |T0      |11:19:36.550
MD001|000114|持续产业|6428313	|654951.59	|993.16       |992.10 		|992.53 		|975.72			  |	978.37	    |978.37	     |T0      |11:19:36.550
MD001|000115|380等权 |48455912	|5415636.87	|6106.14      |6107.96		|6107.96		|5981.47	      |5995.83	    |5995.83	 |T0      |11:19:36.550
MD001|000116|信用100 |218218	|21565.18	|191.12       |191.14 		|191.18 		|190.98			  |191.03		|191.03		 |T0      |11:19:36.550
MD001|000117|380成长 |11919946	|1701960.73	|5027.26      |5032.51		|5038.00		|4936.34	      |4949.30      |4949.30	 |T0      |11:19:36.550
MD001|000118|380价值 |18415004	|1133392.73	|6470.87      |6483.47		|6484.67		|6393.97	      |6416.43	    |6416.43	 |T0      |11:19:36.550
MD001|000119|380R成长|34421723	|4572062.00	|4076.70      |4077.00		|4077.00		|3986.32	      |3994.74	    |3994.74	 |T0      |11:19:36.550
MD001|000120|380R价值|40916781	|4003494.01	|5532.14      |5535.91		|5535.91		|5439.53	      |5452.70	    |5452.70	 |T0      |11:19:36.550
MD001|000121|医药主题|9508869	|1951142.62	|10801.85     |10791.96		|10909.13		|10598.99		  |10635.48	    |10635.48	 |T0      |11:19:36.550
MD001|000122|农业主题|10782350	|1300621.16	|1460.15      |1456.77 		|1464.80		|1429.28	      |1432.47	    |1432.47	 |T0      |11:19:36.550
MD001|000123|180动态 |30612192	|4050554.92	|6338.83      |6343.34 		|6347.06		|6217.21	      |6228.11	    |6228.11	 |T0      |11:19:36.550
MD001|000125|180稳定 |29755116	|4341291.38	|9784.80      |9795.20 		|9899.59		|9751.99	      |9780.20	    |9780.20	 |T0      |11:19:36.550
MD001|000126|消费50  |9619993	|1705440.17	|7331.34      |7330.56 		|7409.83		|7242.47	      |7266.00	    |7266.00	 |T0      |11:19:36.550
MD001|000128|380基本 |48455912	|5415636.87	|5625.94      |5630.50 		|5630.50		|5532.10	      |5548.31	    |5548.31	 |T0      |11:19:36.550
MD001|000129|180波动 |35902021	|4488784.00	|11279.20     |11292.24		|11321.55		|11173.32		  |11200.39	    |11200.39	 |T0      |11:19:36.550
MD001|000130|380波动 |12784144	|806564.31	|8245.21      |8252.11 		|8262.12		|8152.17	      |8171.36	    |8171.36	 |T0      |11:19:36.550
MD001|000131|上证高新|7887915	|1621887.83	|2309.07      |2307.67 		|2307.67		|2212.58	      |2217.36	    |2217.36	 |T0      |11:19:36.550
MD001|000132|上证100 |10537233	|1401594.34	|5481.02      |5490.01 		|5500.37		|5401.05	      |5413.07	    |5413.07	 |T0      |11:19:36.550
MD001|000133|上证150 |20814558	|2263778.71	|4308.78      |4301.71 		|4301.71		|4191.93	      |4209.05	    |4209.05	 |T0      |11:19:36.550
MD001|000134|上证银行|7855939	|578773.87	|766.11       |767.57 		|769.23			|763.67	  	      |765.74		|765.74		 |T0      |11:19:36.550
MD001|000135|180高贝 |23117147	|3693568.60	|5908.56      |5906.97		|5927.65		|5800.94	      |5812.49	    |5812.49	 |T0      |11:19:36.550
MD001|000136|180低贝 |21102934	|2088637.31	|9182.67      |9373.88		|9383.31		|9073.68	      |9091.59	    |9091.59	 |T0      |11:19:36.550
MD001|000137|380高贝 |14615500	|1976384.56	|4202.73      |4193.22		|4193.22		|4070.43	      |4083.85	    |4083.85	 |T0      |11:19:36.550
MD001|000138|380低贝 |13114939	|1295466.21	|5146.20      |5158.77		|5171.49		|5098.19	      |5108.77	    |5108.77	 |T0      |11:19:36.550
MD001|000139|上证转债|3407804	|499995.20	|319.48       |319.60 		|319.64 		|317.48	  	      |317.83		|317.83		 |T0      |11:19:36.550
MD001|000141|380动态 |27801313	|3286392.19	|3216.09      |3216.11		|3216.11		|3133.16	      |3142.09	    |3142.09	 |T0      |11:19:36.550
MD001|000142|380稳定 |20654598	|2129244.68	|6401.70      |6406.05		|6413.34		|6308.92	      |6321.33	    |6321.33	 |T0      |11:19:36.550
MD001|000145|优势资源|13601367	|1143325.81	|2760.32      |2781.79		|2781.79		|2726.18	      |2726.94      |2726.94     |T0      |11:19:36.550
MD001|000146|优势制造|10139068	|1156264.54	|5524.60      |5517.23		|5538.69		|5450.62	      |5463.03      |5463.03     |T0      |11:19:36.550
MD001|000147|优势消费|11922789	|2693656.01	|7337.10      |7334.89		|7422.34		|7234.63	      |7250.75      |7250.75     |0T      |11:19:36.550
MD001|000148|消费领先|29015178	|5482659.12	|8556.54      |8549.18		|8611.30		|8420.56	      |8446.28      |8446.28     |T0      |11:19:36.550
MD001|000149|180红利 |9347677	|903444.45	|3062.46      |3068.07		|3075.89		|3038.87	      |3044.93	    |3044.93	 |T0      |11:19:36.550
MD001|000150|380红利 |2787852	|174457.57	|7364.58      |7374.46		|7374.46		|7280.98	      |7286.14	    |7286.14	 |T0      |11:19:36.550
MD001|000151|上国红利|7768364	|504904.68	|1073.43      |1074.90		|1076.34		|1065.18	      |1067.25      |1067.25     |T0      |11:19:36.550
MD001|000152|上央红利|10227148	|806004.08	|1709.92      |1711.17		|1711.17		|1692.81	      |1696.20      |1696.20     |T0      |11:19:36.550
MD001|000153|上民红利|6713240	|415750.22	|2073.98      |2079.79		|2093.00		|2057.25	      |2059.32      |2059.32     |T0      |11:19:36.550
MD001|000155|市值百强|43482175	|6411687.63	|2729.18      |2732.08		|2756.36		|2712.63	      |2719.52      |2719.52     |T0      |11:19:36.550
MD001|000158|上证环保|7449148	|969644.22	|1168.19      |1168.49		|1168.49		|1140.81	      |1145.08      |1145.08     |T0      |11:19:36.550
MD001|000159|沪股通  |111902924	|13970992.45|2879.50      |2881.80		|2896.32		|2849.91	      |2856.78	    |2856.78	 |T0      |11:19:36.550
MD001|000160|沪新丝路|25809818	|1939843.84	|1275.17      |1277.11		|1279.10		|1257.46	      |1262.51      |1262.51  	 |T0      |11:19:36.550
MD001|000161|沪中国造|34031919	|4402170.61	|1633.89      |1630.25		|1630.25		|1588.35	      |1592.82      |1592.82  	 |T0      |11:19:36.550
MD001|000162|沪互联+ |16851966	|3048403.56	|2762.86      |2752.71		|2752.71		|2679.13	      |2682.80	    |2682.80	 |T0      |11:19:36.550
MD001|000171|新兴成指|19502327	|6025181.14	|1410.88      |1408.57		|1416.07		|1377.60	      |1381.19      |1381.19  	 |T0      |11:19:36.550
MD001|000300|沪深300 |102444956	|16225123.38|3792.81      |3794.84		|3824.74		|3758.96	      |3769.18	    |3769.18	 |T0      |11:19:36.550
MD001|000802|500沪市 |48473734	|4765807.74	|5364.28      |5366.38		|5366.38		|5261.67	      |5274.16	    |5274.16	 |T0      |11:19:36.550
MD001|000805|A股资源 |18832982	|1629299.93	|3144.13      |3154.49		|3154.49		|3094.54	      |3100.96	    |3100.96	 |T0      |11:19:36.550
MD001|000808|医药生物|20426363	|4935146.62	|11679.03     |11662.30		|11849.98		|11491.76		  |11512.96	    |11512.96	 |T0      |11:19:36.550
MD001|000814|细分医药|7832588	|2469228.72	|11192.97     |11205.39		|11388.61		|11026.06		  |11043.84	    |11043.84	 |T0      |11:19:36.550	
MD001|000819|有色金属|16621603	|1759380.10	|3413.73      |3457.24 		|3457.24		|3356.46	      |	3359.49     |3359.49     |T0      |11:19:36.550
MD001|000823|800有色 |12631180	|1244495.83	|3416.91      |3462.07 		|3462.26		|3370.08	      |3374.20	    |3374.20	 |T0      |11:19:36.550
MD001|000827|中证环保|25037821	|3199778.03	|1235.26      |1236.39 		|1236.54		|1206.74	      |1210.72      |1210.72     |T0      |11:19:36.550
MD001|000828|300高贝 |43935599	|8314272.05	|2685.82      |2683.78 		|2689.44		|2629.36	      |2636.99	    |2636.99	 |T0      |11:19:36.550	
MD001|000841|800医药 |17282149	|3211839.23	|11117.79     |11101.60		|11299.53		|10957.53		  |10984.21	    |10984.21	 |T0      |11:19:36.550
MD001|000842|800等权 |226261344	|28871944.58|5161.97      |5163.11		|5163.11		|5062.55	      |5074.31	    |5074.31	 |T0      |11:19:36.550	
MD001|000847|中证腾安|18710113	|1721709.80	|2182.34      |2187.07		|2187.07		|2130.44	      |2135.83	    |2135.83	 |T0      |11:19:36.550
MD001|000849|300非银 |16197449	|2521311.12	|9510.70      |9523.96		|9678.01		|9457.22	      |9510.69	    |9510.69	 |T0      |11:19:36.550
MD001|000851|百发100 |25378350	|6861745.25	|16377.23     |16321.83		|16321.83		|15620.09		  |15668.44	    |15668.44	 |T0      |11:19:36.550
MD001|000852|中证1000|191472398	|18247101.76|5789.26      |5787.54 		|5787.54		|5619.70	      |5637.53      |5637.53     |T0      |11:19:36.550
MD001|000853|CSSW 丝 |32103785	|3075366.18	|1580.13      |1580.68 		|1584.82		|1556.43	      |1564.24	    |1564.24	 |T0      |11:19:36.550
MD001|000854|500材料 |20341891	|1559450.70	|3538.33      |3551.20 		|3551.88		|3492.15	      |3500.58	    |3500.58	 |T0      |11:19:36.550
MD001|000855|央视500 |136897501	|22312064.99|1243.66      |1244.33 		|1250.91		|1228.01	      |1231.16	    |1231.16	 |T0      |11:19:36.550
MD001|000856|500工业 |25617698	|2287441.69	|4111.99      |4114.23 		|4114.38		|4025.29	      |4040.36	    |4040.36	 |T0      |11:19:36.550
MD001|000857|500医药 |13727936	|2134964.64	|13219.16     |13184.40		|13379.62		|12986.22		  |13019.59	    |13019.59	 |T0      |11:19:36.550
MD001|000858|500信息 |22849451	|3485315.67	|8172.92      |8147.95		|8147.95		|7810.08	      |7821.35	    |7821.35	 |T0      |11:19:36.550
MD001|000863|CS精准医|4071840	|1833652.75	|3718.29      |3726.28		|3793.65		|3664.58	      |3677.00      |3677.00     |T0      |11:19:36.550
MD001|000865|上海国企|8956183	|1008978.05	|1332.87      |1338.29		|1342.86		|1321.15	      |1325.82      |1325.82 	 |T0      |11:19:36.550
MD001|000891|新兴综指|248344364	|30714318.25|1270.12      |1268.50		|1268.51		|1233.23	      |1236.69      |1236.69     |T0      |11:19:36.550
MD001|000901|小康指数|33205162	|3710519.84	|4652.75      |4664.14		|4666.72		|4592.48	      |4603.51      |4603.51     |T0      |11:19:36.550
MD001|000903|中证100 |49329345	|7795731.06	|3870.57      |3875.27		|3917.34		|3857.86	      |3868.44	    |3868.44	 |T0      |11:19:36.550
MD001|000904|中证200 |53115611	|8429392.32	|4061.37      |4057.89		|4067.96		|3977.39	      |3988.77	    |3988.77	 |T0      |11:19:36.550
MD001|000905|中证500 |123816388	|12646821.20|5322.46      |5321.79		|5321.79		|5197.98	      |5208.51	    |5208.51	 |T0      |11:19:36.550
MD001|000906|中证800 |226261344	|28871944.58|4047.24      |4048.73		|4069.70		|3996.38	      |4006.44	    |4006.44	 |T0      |11:19:36.550	
MD001|000913|300医药 |5884822	|1884938.02	|11910.70     |11890.59		|12143.36		|11755.81		  |11782.99	    |11782.99	 |T0      |11:19:36.550
MD001|000914|300金融 |28013960	|3682910.77	|5903.55      |5914.96		|5968.78		|5879.46	      |5899.44	    |5899.44	 |T0      |11:19:36.550
MD001|000917|300公用 |0			|0.00	    |1771.28      |0.00			|0.00			|0.00		      |0.00		    |0.00		 |T0      |11:19:36.550
MD001|000918|300成长 |26148892	|6910004.54	|4782.08      |4782.07		|4861.70		|4760.50	      |4776.16	    |4776.16	 |T0      |11:19:36.550
MD001|000919|300价值 |0			|0.00		|4346.27      |0.00			|0.00			|0.00			  |0.00		    |0.00		 |T0      |11:19:36.550
MD001|000922|中证红利|0			|0.00		|4000.74      |0.00			|0.00			|0.00			  |0.00		    |0.00		 |T0      |11:19:36.550
MD001|000925|基本面50|0			|0.00		|3954.56      |0.00			|0.00			|0.00			  |0.00		    |0.00		 |T0      |11:19:36.550
MD001|000928|中证能源|6797406	|431779.36	|1468.80      |1465.97		|1469.75		|1451.40	      |1455.20	    |1455.20	 |T0      |11:19:36.550
MD001|000931|中证可选|0			|0.00		|3988.34      |0.00			|0.00			|0.00			  |0.00		    |0.00		 |T0      |11:19:36.550
MD001|000932|中证消费|11361286	|2339203.95	|16901.76     |16877.06		|17175.14		|16853.81		  |16906.54	    |16906.54	 |T0      |11:19:36.550
MD001|000933|中证医药|19612758	|4019902.65	|11376.44     |11351.36		|11558.12		|11205.38		  |11230.27	    |11230.27	 |T0      |11:19:36.550
MD001|000934|中证金融|37712767	|4311404.06	|5651.63      |5663.04		|5710.27		|5628.08	      |5643.30	    |5643.30	 |T0      |11:19:36.550
MD001|000935|中证信息|38234040	|6645988.14	|4960.86      |4949.21		|4949.21		|4760.52	      |4777.72	    |4777.72	 |T0      |11:19:36.550	
MD001|000944|内地资源|17417094	|1486359.91	|1976.78      |1993.94		|1993.94		|1953.12	      |1955.80	    |1955.80	 |T0      |11:19:36.550	
MD001|000958|创业成长|9238774	|2659359.42	|1185.73      |1184.58		|1188.20		|1154.62	      |1158.45	    |1158.45	 |T0      |11:19:36.550	
MD001|000966|基本400 |99428703	|11096057.24|5794.25      |5794.31		|5794.31		|5676.81	      |5693.16	    |5693.16	 |T0      |11:19:36.550
MD001|000969|300非周 |0			|0.00	    |3319.18      |0.00			|0.00			|0.00			  |0.00		    |0.00		 |T0      |11:19:36.550
